file,label
FaceForensics++/original_sequences/youtube/c23/videos/742.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/286.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/755.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/083.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/440.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/876.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/472.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/163.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/536.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/785.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/188.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/193.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/473.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/553.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/304.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/836.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/474.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/177.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/759.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/727.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/017.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/459.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/941.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/252.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/598.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/912.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/054.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/777.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/257.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/142.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/641.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/925.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/360.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/371.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/767.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/985.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/582.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/454.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/955.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/645.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/607.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/185.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/178.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/650.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/922.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/451.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/682.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/469.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/482.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/397.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/358.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/707.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/008.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/698.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/923.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/901.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/741.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/121.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/918.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/543.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/174.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/487.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/807.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/902.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/835.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/416.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/265.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/629.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/979.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/266.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/039.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/120.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/132.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/476.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/024.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/626.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/270.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/065.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/057.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/335.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/365.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/374.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/890.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/293.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/885.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/537.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/577.mp4,real
FaceForensics++/original_sequences/youtube/c23/videos/584.mp4,real
